datetime,equity
2024-10-19 21:23:00+00:00,19.37
2024-10-20 21:30:00+00:00,19.47
2024-10-20 22:02:00+00:00,19.42
2024-10-20 22:46:00+00:00,19.41
2024-10-21 00:16:00+00:00,19.44
2024-10-21 00:34:00+00:00,19.41
2024-10-21 00:53:00+00:00,19.46
2024-10-21 01:51:00+00:00,19.52
2024-10-21 02:32:00+00:00,19.52
2024-10-21 03:11:00+00:00,19.42
2024-10-21 03:32:00+00:00,19.37
2024-10-21 05:01:00+00:00,19.39
2024-10-21 09:34:00+00:00,19.63
2024-10-21 12:39:00+00:00,19.6
2024-10-21 14:01:00+00:00,19.82
2024-10-21 14:32:00+00:00,19.81
2024-10-21 14:58:00+00:00,19.81
2024-10-21 15:07:00+00:00,19.72
2024-10-21 15:17:00+00:00,19.72
2024-10-21 15:58:00+00:00,19.74
2024-10-21 16:36:00+00:00,19.84
2024-10-21 16:55:00+00:00,19.87
2024-10-21 17:06:00+00:00,19.85
2024-10-21 17:39:00+00:00,19.85
2024-10-21 23:01:00+00:00,19.82
2024-10-21 23:10:00+00:00,19.81
2024-10-22 00:30:00+00:00,19.97
2024-10-22 00:31:00+00:00,19.99
2024-10-22 01:30:00+00:00,19.74
2024-10-22 02:45:00+00:00,19.7
2024-10-22 07:53:00+00:00,19.7
2024-10-22 09:02:00+00:00,19.84
2024-10-22 09:18:00+00:00,19.84
2024-10-22 10:23:00+00:00,19.79
2024-10-22 12:36:00+00:00,19.77
2024-10-22 12:49:00+00:00,19.78
2024-10-22 13:34:00+00:00,19.77
2024-10-22 14:08:00+00:00,19.69
2024-10-22 14:24:00+00:00,19.71
2024-10-22 14:27:00+00:00,19.72
2024-10-22 15:18:00+00:00,19.85
2024-10-22 15:41:00+00:00,19.83
2024-10-22 16:00:00+00:00,19.78
2024-10-22 16:09:00+00:00,19.8
2024-10-22 22:55:00+00:00,19.95
2024-10-23 00:14:00+00:00,20.09
2024-10-23 05:36:00+00:00,20.05
2024-10-23 06:18:00+00:00,19.98
2024-10-23 08:57:00+00:00,19.77
2024-10-23 09:36:00+00:00,19.77
2024-10-23 12:30:00+00:00,19.68
2024-10-23 13:45:00+00:00,19.55
2024-10-23 13:46:00+00:00,19.48
2024-10-23 13:51:00+00:00,19.48
2024-10-23 14:25:00+00:00,19.43
2024-10-23 14:35:00+00:00,19.39
2024-10-23 14:49:00+00:00,19.34
2024-10-23 15:40:00+00:00,19.49
2024-10-23 16:20:00+00:00,19.53
2024-10-23 17:24:00+00:00,19.52
2024-10-23 17:32:00+00:00,19.46
2024-10-23 19:25:00+00:00,19.34
2024-10-23 19:40:00+00:00,19.32
2024-10-23 19:44:00+00:00,19.29
2024-10-23 19:51:00+00:00,19.31
2024-10-23 20:18:00+00:00,19.3
2024-10-23 23:19:00+00:00,19.32
2024-10-24 00:22:00+00:00,19.34
2024-10-24 00:55:00+00:00,19.5
2024-10-24 01:28:00+00:00,19.44
2024-10-24 04:56:00+00:00,19.47
2024-10-24 06:49:00+00:00,19.49
2024-10-24 08:00:00+00:00,19.46
2024-10-24 13:36:00+00:00,19.24
2024-10-24 14:04:00+00:00,19.17
2024-10-24 14:18:00+00:00,19.19
2024-10-24 14:25:00+00:00,19.16
2024-10-24 14:29:00+00:00,19.16
2024-10-24 15:43:00+00:00,19.24
2024-10-24 16:26:00+00:00,19.32
2024-10-24 16:45:00+00:00,19.31
2024-10-24 19:25:00+00:00,19.19
2024-10-24 19:30:00+00:00,19.19
2024-10-24 21:20:00+00:00,19.06
2024-10-24 21:28:00+00:00,19.02
2024-10-24 21:55:00+00:00,19.05
2024-10-25 04:11:00+00:00,18.93
2024-10-25 08:23:00+00:00,19.02
2024-10-25 11:09:00+00:00,19.09
2024-10-25 11:48:00+00:00,19.04
2024-10-25 13:04:00+00:00,18.97
2024-10-25 13:16:00+00:00,18.91
2024-10-25 13:43:00+00:00,18.8
2024-10-25 13:47:00+00:00,18.79
2024-10-25 14:16:00+00:00,18.92
2024-10-25 15:04:00+00:00,18.91
2024-10-25 15:47:00+00:00,18.76
2024-10-25 16:10:00+00:00,18.88
2024-10-25 16:30:00+00:00,18.85
2024-10-25 16:44:00+00:00,18.8
2024-10-25 17:16:00+00:00,18.74
2024-10-25 17:21:00+00:00,18.72
2024-10-25 17:56:00+00:00,18.7
2024-10-25 18:01:00+00:00,18.73
2024-10-25 18:06:00+00:00,18.73
2024-10-25 18:12:00+00:00,18.77
2024-10-25 18:14:00+00:00,18.78
2024-10-25 18:19:00+00:00,18.72
2024-10-25 19:24:00+00:00,18.81
2024-10-25 20:04:00+00:00,18.78
2024-10-25 20:32:00+00:00,18.77
2024-10-25 20:44:00+00:00,18.72
2024-10-25 20:50:00+00:00,18.73
