,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,vwap,bar_volatility,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
629,binance,btc,2024-11-18 01:45:00+00,2024-11-17 11:52:00+00,2024-11-18 01:45:00+00,90812.4,91250.0,88736.1,90683.8,105261.577,9485427250.48,90112.91,0.38026657,833,834,-0.001416,0.027682,0.774772,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1931074507326975,1.0972126705968732,0.392,0.5628028708434062,0.0755806907208798,-0.0855864207158396,0.09056,0.0150579048259544,0.0084746321212142,0.2,-0.0169580631114525,0.6191786214213494,2.792212212834463e-05,0.3808213785786507,5.437984922397443e-06,0.1430727234800808,0.3295988401911314,0.0008064220689293,2026-04-24 09:31:24.260589+00
630,binance,btc,2024-11-18 13:50:00+00,2024-11-18 01:46:00+00,2024-11-18 13:50:00+00,90683.8,92414.9,89502.0,89736.4,125222.949,11402835872.39,91060.27,0.38097099,724,725,-0.010447,0.032122,0.08047,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.2533333333248889,0.9862214360546084,0.31,0.6089307933355689,0.0937460484811807,-0.1109912345422647,0.0758,0.0142851828120172,0.0086986877635583,0.21,-0.1152622568003073,0.482783603930827,4.863554980414167e-05,0.5172163960691729,5.9550216912669015e-06,0.0997504891196851,0.425557483188341,0.0008830284165013,2026-04-24 09:31:24.260589+00
631,binance,btc,2024-11-18 20:32:00+00,2024-11-18 13:51:00+00,2024-11-18 20:32:00+00,89736.5,92700.0,89422.1,91681.8,156121.05,14239672140.79,91209.17,0.38020119,401,402,0.021678,0.036528,0.689374,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1253333333291555,0.9343608881740932,0.406,0.5445444602450322,0.0467111881011004,-0.0518605478805153,0.09308,0.0151545013203814,0.0082522997962441,0.22,-0.0037360311202765,0.4186797360812599,6.303203461272156e-05,0.58132026391874,4.707051913731761e-06,0.1518711636566593,0.3143198860617461,0.000698104043171,2026-04-24 09:31:24.260589+00
632,binance,btc,2024-11-19 09:34:00+00,2024-11-18 20:33:00+00,2024-11-19 09:34:00+00,91681.8,92123.7,90280.0,91403.9,99949.541,9132341878.51,91369.52,0.38014022,781,782,-0.003031,0.02011,0.609589,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.2373333333254222,0.8688502029234774,0.322,0.5486231091958899,0.0563882416559185,-0.0655106852506157,0.07796,0.0143768222929303,0.0078874570015665,0.23,-0.1033624280082489,0.3416951885191945,8.745917213949828e-05,0.6583048114808054,4.940402599873046e-06,0.1052693895225097,0.4109595659413348,0.0007326871554244,2026-04-24 09:31:24.260589+00
633,binance,btc,2024-11-19 18:33:00+00,2024-11-19 09:35:00+00,2024-11-19 18:33:00+00,91404.0,93799.9,91015.6,93602.3,159730.803,14738648022.86,92271.8,0.38058099,538,539,0.02405,0.030461,0.929031,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.0879999999970666,0.8597449487497613,0.434,0.4805002045478365,0.0085180814172426,-0.0091052541737161,0.09812,0.0155727273424766,0.0074826987214777,0.24,0.0069738147925759,0.3315295477724345,9.153251620464812e-05,0.6684704522275655,3.888786192869765e-06,0.1707954820223744,0.2849578942990102,0.0005768163792056,2026-04-24 09:31:24.260589+00
634,binance,btc,2024-11-20 05:07:00+00,2024-11-19 18:34:00+00,2024-11-20 05:07:00+00,93602.3,93985.9,91334.4,92042.5,114421.043,10588983149.36,92544.02,0.38021973,633,634,-0.016664,0.028327,0.267056,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1893333333270222,0.7937676831129671,0.358,0.600220390369441,0.0588863949074399,-0.0659772656367941,0.08444,0.0147735863349022,0.0088674078171136,0.25,-0.0937235666866816,0.2628589687772266,0.0001272997872749,0.7371410312227733,5.002498711928937e-06,0.1234670475652239,0.3681875822638983,0.0007418895425682,2026-04-24 09:31:24.260589+00
635,binance,btc,2024-11-20 16:36:00+00,2024-11-20 05:08:00+00,2024-11-20 16:36:00+00,92042.4,94849.0,92013.5,93518.1,177436.572,16652903596.71,93852.71,0.38145554,688,689,0.016033,0.030806,0.53063,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1626666666612444,0.7652659780919555,0.378,0.5649462901889273,0.0257692727088816,-0.0285017050210115,0.08804,0.014890551159811,0.0084123616930983,0.26,0.0156487899819865,0.2361922355291302,0.0001467945312172,0.7638077644708697,4.2391072057588335e-06,0.1347030519520281,0.3452465393936808,0.0006287463884467,2026-04-24 09:31:24.260589+00
636,binance,btc,2024-11-21 03:28:00+00,2024-11-20 16:37:00+00,2024-11-21 03:28:00+00,93518.2,95739.4,93093.3,95677.5,128741.352,12134102024.13,94251.78,0.38022282,651,652,0.02309,0.028295,0.976607,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0373333333320889,0.7845897937054448,0.472,0.5030661051035552,0.0186477536720821,0.0193238156134892,0.10496,0.0158640522669538,0.0079806670354023,0.01,0.1140839109837878,0.2540644871275489,0.0001332768180204,0.7459355128724511,4.09081916768233e-06,0.1994077568486684,0.2478708885604298,0.0006067654917809,2026-04-24 09:31:24.260589+00
637,binance,btc,2024-11-21 14:31:00+00,2024-11-21 03:29:00+00,2024-11-21 14:31:00+00,95677.5,98438.9,95450.0,97331.4,198206.561,19281433081.45,97279.49,0.38044606,662,663,0.017286,0.031239,0.629462,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0239999999992,0.8271969245851587,0.482,0.4733117243302112,0.0415145854009078,0.0426071308797139,0.10676,0.0159960657792098,0.0075711255237884,0.02,0.2026755198854091,0.2965011015619476,0.0001077073925321,0.7034988984380524,4.58632430677971e-06,0.2075100585596355,0.2386672851570896,0.0006802109988878,2026-04-24 09:31:24.260589+00
638,binance,btc,2024-11-21 23:16:00+00,2024-11-21 14:32:00+00,2024-11-21 23:16:00+00,97331.3,99100.0,95625.0,98509.8,168825.133,16466844993.68,97537.88,0.38024717,524,525,0.012108,0.035703,0.830158,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0693333333310222,0.8742954767729928,0.448,0.4590956525377014,0.0449897457423485,0.0470985521878341,0.10064,0.0156451063002882,0.007182600331862,0.03,0.2824079678968682,0.3478456055381274,8.511029981654949e-05,0.6521543944618727,4.6667113689116144e-06,0.180938793152142,0.2709120776506935,0.0006921252399346,2026-04-24 09:31:24.260589+00
639,binance,btc,2024-11-22 13:27:00+00,2024-11-21 23:17:00+00,2024-11-22 13:27:00+00,98509.8,99537.6,97711.0,97732.4,126489.519,12487927652.93,98726.98,0.38037935,850,851,-0.007892,0.018542,0.011716,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1706666666609777,0.8724209371064057,0.372,0.4891460482422528,0.0017067242487896,-0.0018745396665871,0.08696,0.0148422510433082,0.0072600284937683,0.04,0.1541671711071813,0.3457224612696817,8.591169419605117e-05,0.6542775387303184,3.758576971067553e-06,0.1312444694385233,0.3520591979193497,0.0005575133840751,2026-04-24 09:31:24.260589+00
640,binance,btc,2024-11-23 00:07:00+00,2024-11-22 13:28:00+00,2024-11-23 00:07:00+00,97732.3,99660.0,97199.9,98776.6,143685.62,14162734019.38,98567.51,0.38049811,639,640,0.010685,0.025172,0.640909,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2319999999922666,0.8801755626308951,0.326,0.4757816560518847,0.0069250066941239,0.0077546255244894,0.07868,0.0144761102918174,0.0068874677754088,0.05,0.2387504539964632,0.3545445492583023,8.264465044336295e-05,0.6454554507416977,3.857933716310751e-06,0.1071680704865281,0.4061268970658573,0.0005722426901931,2026-04-24 09:31:24.260589+00
641,binance,btc,2024-11-23 22:07:00+00,2024-11-23 00:08:00+00,2024-11-23 22:07:00+00,98776.6,98937.3,97173.5,98019.2,114049.087,11202810239.99,98227.97,0.38029592,1319,1320,-0.007668,0.017856,0.479476,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.8480648842172757,0.25,0.5077235228744038,0.027413284914253,-0.0321106784136194,0.065,0.0137332440545843,0.0069726911026599,0.06,0.1148754085968168,0.3187167056838015,9.7036684282279e-05,0.6812832943161984,4.2740963863391415e-06,0.0758581800212435,0.5,0.0006339327325837,2026-04-24 09:31:24.260589+00
642,binance,btc,2024-11-24 15:25:00+00,2024-11-23 22:08:00+00,2024-11-24 15:25:00+00,98019.2,98666.0,96450.1,96515.0,104956.823,10240439813.3,97568.12,0.38223675,1037,1038,-0.015346,0.022607,0.029288,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.7656212942191813,0.19,0.6314128000360039,0.0674120293315681,-0.0824435899980943,0.0542,0.0130284992626357,0.0082263612628291,0.07,0.0033878677371351,0.2365128905809806,0.0001465340085987,0.7634871094190193,5.2203554020097415e-06,0.0573241758988687,0.574442516811659,0.0007741736722121,2026-04-24 09:31:24.260589+00
643,binance,btc,2024-11-25 04:36:00+00,2024-11-24 15:26:00+00,2024-11-25 04:36:00+00,96515.0,98429.7,95822.1,97822.0,100719.187,9770159241.97,97003.95,0.38050047,790,791,0.013542,0.027018,0.76695,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.7178744472081333,0.192,0.5970461547831122,0.0395248543204464,-0.047746847011048,0.05456,0.0130713704653304,0.0078042115337757,0.08,0.1030490809634216,0.1961350603907756,0.0001860382441657,0.8038649396092244,4.540922969478932e-06,0.057866955276361,0.5719961329315186,0.0006734818998804,2026-04-24 09:31:24.260589+00
644,binance,btc,2024-11-25 16:58:00+00,2024-11-25 04:37:00+00,2024-11-25 16:58:00+00,97822.0,98999.0,94665.4,95991.1,179084.779,17355485731.59,96912.12,0.38062376,741,742,-0.018717,0.044301,0.305912,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.6152824845533035,0.13,0.7672102950096396,0.081441747282558,-0.1025919626548298,0.0434,0.0124005908430898,0.0095138610357417,0.09,-0.0072558271329205,0.1274620386966394,0.0003106874427175,0.8725379613033606,5.599703750568896e-06,0.0431072549410861,0.6456563062257954,0.0008303842663436,2026-04-24 09:31:24.260589+00
645,binance,btc,2024-11-25 23:55:00+00,2024-11-25 16:59:00+00,2024-11-25 23:55:00+00,95991.1,96040.0,92666.0,93073.6,122811.976,11601656834.85,94466.82,0.38076197,416,417,-0.030393,0.035149,0.120806,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.4402036138648411,0.218,1.130022490645112,0.1501145869692469,-0.1750788706884623,0.05924,0.0117642334187974,0.0132938484614421,0.1,-0.1065302444196284,0.0573792152459262,0.0007452702770027,0.9426207847540736,7.893783879091051e-06,0.0653753334255726,0.5399148845555657,0.0011701797259171,2026-04-24 09:31:24.260589+00
646,binance,btc,2024-11-26 10:38:00+00,2024-11-25 23:56:00+00,2024-11-26 10:38:00+00,93073.6,95064.0,92405.2,92788.0,118373.645,11096294012.48,93739.57,0.38165947,642,643,-0.003069,0.028567,0.143975,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.2773780813638121,0.154,1.1333726657395844,0.1340714926505748,-0.162825532501029,0.04772,0.0111605317587808,0.0126490417438579,0.11,-0.1958772199776656,0.0262596897176209,0.0016806536659481,0.973740310282379,7.285315419849345e-06,0.0483376287199052,0.617747874769249,0.0010800767266478,2026-04-24 09:31:24.260589+00
647,binance,btc,2024-11-26 18:29:00+00,2024-11-26 10:39:00+00,2024-11-26 18:29:00+00,92788.1,94745.2,91553.0,92464.5,153049.485,14213379817.91,92867.87,0.38207629,470,471,-0.003488,0.034403,0.28554,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.1238376588055226,0.102,1.13816281913392,0.1217574474412402,-0.1535404225582894,0.03836,0.0105878100769176,0.0120506518794154,0.12,-0.276289497979899,0.0123605017379253,0.0036144726414668,0.9876394982620746,6.850289710320953e-06,0.0376878905086059,0.6769958562385231,0.0010156475126139,2026-04-24 09:31:24.260589+00
648,binance,btc,2024-11-27 04:25:00+00,2024-11-26 18:30:00+00,2024-11-27 04:25:00+00,92464.5,93280.0,90866.4,93248.8,107354.898,9883138969.93,92060.44,0.38095087,595,596,0.008482,0.026103,0.987073,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.0094416678682033,0.064,1.0999379911561518,0.0871399027771081,-0.1143959909373193,0.03152,0.0103935423183375,0.0114322521686224,0.13,-0.1486605481819091,0.0070141166814719,0.006386205382941,0.992985883318528,5.761537178066049e-06,0.0313709322481939,0.7170752854929725,0.0008543623014287,2026-04-24 09:31:24.260589+00
649,binance,btc,2024-11-27 16:56:00+00,2024-11-27 04:26:00+00,2024-11-27 16:56:00+00,93248.9,96389.7,92413.2,95722.0,130932.531,12353977699.21,94353.77,0.38180233,750,751,0.026521,0.042644,0.832089,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.0242289718449538,0.192,0.8424242281324655,0.0290901821664485,-0.0336706397131571,0.05456,0.0128742577018168,0.0108455866914739,0.14,-0.0337944933637182,0.0059337653611573,0.007548306242298,0.992451693757702,4.310082988075749e-06,0.057866955276361,0.5719961329315186,0.0006392668657733,2026-04-24 09:31:24.260589+00
650,binance,btc,2024-11-28 05:19:00+00,2024-11-27 16:57:00+00,2024-11-28 05:19:00+00,95722.1,97250.0,94878.2,95747.5,110584.902,10631699076.06,96140.6,0.38118925,742,743,0.000265,0.024778,0.366515,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.0611885044712554,0.122,0.8424041950731628,0.0305694211161384,-0.0369595326263016,0.04196,0.0122138837005983,0.0102890269517602,0.15,0.0695849559726536,0.0049375191448617,0.0090665327782598,0.99093346722174,4.342079242223931e-06,0.0414871193016958,0.6547534606063192,0.00064400948007,2026-04-24 09:31:24.260589+00
651,binance,btc,2024-11-28 19:08:00+00,2024-11-28 05:20:00+00,2024-11-28 19:08:00+00,95747.4,96284.0,94700.1,95375.7,94397.852,9002356186.8,95366.11,0.38114806,828,829,-0.003882,0.016542,0.426542,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.1120182617237644,0.074,0.8490697701113986,0.0403182264126543,-0.0508297572525089,0.03332,0.011587107471089,0.0098382627616406,0.16,-0.0373735396246117,0.0038336713904255,0.0116594687051141,0.9883405312948856,4.558971870208719e-06,0.0329263947981362,0.7068222210935675,0.0006761570045489,2026-04-24 09:31:24.260589+00
652,binance,btc,2024-11-29 13:15:00+00,2024-11-28 19:09:00+00,2024-11-29 13:15:00+00,95375.5,97568.0,94768.0,96890.7,109751.373,10568431568.35,96294.3,0.3814647,1086,1087,0.015887,0.029358,0.758107,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.1191718140730643,0.108,0.7733069724005079,0.0059622187969282,-0.0071535523492999,0.03944,0.0120694573042543,0.0093333955638008,0.01,0.0663638143378494,0.0036994711518334,0.0120789212153045,0.9879210787846954,3.839406558252346e-06,0.038791134460236,0.6704011598088686,0.0005694961335088,2026-04-24 09:31:24.260589+00
653,binance,btc,2024-11-30 06:11:00+00,2024-11-29 13:16:00+00,2024-11-30 06:11:00+00,96890.7,98713.3,96400.0,97270.9,136263.974,13285785615.59,97500.35,0.3820871,1015,1016,0.003924,0.023875,0.376475,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.1237948985640699,0.066,0.7688229027390793,0.0037147763714927,-0.0046230844910056,0.03188,0.0115168738822018,0.0088544364854765,0.02,0.1597274329040645,0.0036152427086166,0.0123578919848054,0.9876421080151946,3.7965040001440105e-06,0.0316762283790564,0.7150421057009897,0.0005631359905322,2026-04-24 09:31:24.260589+00
654,binance,btc,2024-12-01 06:11:00+00,2024-11-30 06:12:00+00,2024-12-01 06:11:00+00,97270.9,97299.6,95736.5,96546.9,91665.222,8851098774.69,96558.96,0.36534648,1439,1440,-0.007443,0.01607,0.518457,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.1587844232956809,0.042,0.7986520939376492,0.0269931020830439,-0.0349895247316109,0.02756,0.010925865897799,0.0087259657572243,0.03,0.043754689613658,0.0030367618910156,0.0146858238906716,0.9853141761093284,4.265126340982511e-06,0.0281952879701425,0.7388500060842489,0.0006326031340322,2026-04-24 09:31:24.260589+00
655,binance,btc,2024-12-02 03:02:00+00,2024-12-01 06:12:00+00,2024-12-02 03:02:00+00,96546.9,98266.0,96366.0,97593.8,100665.678,9793969391.84,97292.04,0.38187875,1250,1251,0.010843,0.01968,0.646211,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.1658421616764291,0.042,0.7586398717097652,0.005500934183221,-0.0070577383807481,0.02756,0.0109118676806674,0.0082781779732394,0.04,0.1393792206522922,0.0029317760169058,0.0152052992535104,0.9847947007464896,3.8305615004613305e-06,0.0281952879701425,0.7388500060842489,0.0005681848935177,2026-04-24 09:31:24.260589+00
656,binance,btc,2024-12-02 15:24:00+00,2024-12-02 03:03:00+00,2024-12-02 15:24:00+00,97593.8,97713.5,94826.0,96990.3,141536.717,13577792376.95,95931.24,0.38133904,741,742,-0.006184,0.029587,0.749541,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.1993597278301798,0.024,0.781946310584173,0.0251107795332473,-0.0335175661537507,0.02432,0.0103519066191864,0.0080946352665793,0.05,0.025441298587063,0.002480531932979,0.0179297524337654,0.9820702475662344,4.225173100272145e-06,0.025831238524664,0.7558388990947971,0.0006266809617645,2026-04-24 09:31:24.260589+00
657,binance,btc,2024-12-03 04:21:00+00,2024-12-02 15:25:00+00,2024-12-03 04:21:00+00,96990.4,97435.0,94400.0,96290.8,116181.664,11152156226.6,95988.95,0.38144911,776,777,-0.007213,0.031292,0.622998,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.2571671705628812,0.01,0.8159425332083091,0.0416888449651212,-0.0578074427327013,0.0218,0.0098206809126007,0.0080131113432521,0.06,-0.0771028312716433,0.0018590370877668,0.0237957661810089,0.9762042338189912,4.590322084186191e-06,0.0241270214176691,0.7685247834990175,0.0006808035198532,2026-04-24 09:31:24.260589+00
658,binance,btc,2024-12-03 17:21:00+00,2024-12-03 04:22:00+00,2024-12-03 17:21:00+00,96291.0,96324.9,93605.0,95131.6,145223.939,13810454297.34,95097.64,0.38143479,779,780,-0.012041,0.028247,0.561271,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.3485286897196752,0.002,0.9136509716965008,0.0635087832561863,-0.091361519156794,0.02036,0.0093167159572677,0.008512226678743,0.07,-0.1693925481444789,0.0011781353779185,0.0370634379214536,0.9629365620785464,5.119461996748016e-06,0.023202938145644,0.7755640142690734,0.0007592225607477,2026-04-24 09:31:24.260589+00
659,binance,btc,2024-12-04 11:15:00+00,2024-12-03 17:22:00+00,2024-12-04 11:15:00+00,95131.6,97041.1,94976.3,96482.6,104159.396,10004519177.59,96050.09,0.38128821,1073,1074,0.014201,0.021705,0.729514,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.3893018599688471,0.016,0.8157132411460591,0.0305155870121509,-0.0407731702491718,0.02288,0.0098998113435384,0.0080754072793435,0.08,-0.052453293330031,0.0009610627786586,0.0450670090131382,0.9549329909868618,4.340910644853219e-06,0.0248435441410036,0.7631450157268554,0.0006438362666244,2026-04-24 09:31:24.260589+00
660,binance,btc,2024-12-04 21:25:00+00,2024-12-04 11:16:00+00,2024-12-04 21:25:00+00,96482.7,99099.9,94650.8,98589.9,177475.901,17144282200.15,96600.62,0.38160533,609,610,0.02184,0.046113,0.88537,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.3649422367078224,0.092,0.659627498748037,0.0215196189367663,0.0243596232610247,0.03656,0.0116141367051047,0.0076610040108687,0.09,0.052792036002972,0.0010854103254441,0.040106311684041,0.959893688315959,4.149984098943536e-06,0.0359158458827617,0.6878313305828404,0.0006155356888417,2026-04-24 09:31:24.260589+00
661,binance,btc,2024-12-05 04:59:00+00,2024-12-04 21:26:00+00,2024-12-05 04:59:00+00,98589.9,104630.4,97500.2,103459.2,210435.078,21229500625.3,100883.85,0.38128277,453,454,0.049389,0.072322,0.835741,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.2029084565894538,0.786,0.3863889661096278,0.2269399022288068,0.1620337801183685,0.16148,0.0188097154687078,0.0072678665514092,0.1,0.1475128324026748,0.0024370127559905,0.0182448746057363,0.9817551253942636,1.1590646983939983e-05,0.5448788923735801,0.0641638764051739,0.0017172703829036,2026-04-24 09:31:24.260589+00
662,binance,btc,2024-12-05 15:51:00+00,2024-12-05 05:00:00+00,2024-12-05 15:51:00+00,103459.1,103661.7,100932.6,101449.9,161147.894,16523766236.19,102537.9,0.38214566,651,652,-0.01942,0.026379,0.18955,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.274666666657511,-0.1452882969849836,0.706,0.5197029444596603,0.0753219274316513,0.0576201596044702,0.14708,0.0178444629062455,0.0092738199666472,0.11,0.0327615491624073,0.0032480682641597,0.0137406804183303,0.9862593195816696,5.430953755782149e-06,0.4452207648927851,0.092792953117157,0.0008053802212224,2026-04-24 09:31:24.260589+00
663,binance,btc,2024-12-05 22:28:00+00,2024-12-05 15:52:00+00,2024-12-05 22:28:00+00,101450.0,102063.8,90200.0,92776.0,158214.284,15677799944.05,99092.19,0.40292228,396,397,-0.0855,0.116942,0.217131,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.3809843288124563,0.998,1.748575099120106,0.482886877935782,-0.2356960318274727,0.19964,0.016928743921837,0.0296011802559626,0.12,-0.0705146057538333,0.0010018329776256,0.0433107250581494,0.9566892749418506,4.167507680964155e-05,0.7755640142690734,0.023202938145644,0.0061473637542385,2026-04-24 09:31:24.260589+00
664,binance,btc,2024-12-06 05:18:00+00,2024-12-05 22:29:00+00,2024-12-06 05:18:00+00,92808.5,98858.6,92662.0,98221.3,149454.904,14451654462.04,96695.75,0.38305272,409,410,0.058322,0.066768,0.897153,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.4078238129734461,0.988,1.1628197372356464,0.0498157321455274,-0.0268394841609898,0.19784,0.0241500417441242,0.0280821453114144,0.13,0.0365368548215499,0.0008761304353339,0.0492247604607066,0.9507752395392934,4.780687850805453e-06,0.7667410642285427,0.0243635943152778,0.000709017316382,2026-04-24 09:31:24.260589+00
665,binance,btc,2024-12-06 16:26:00+00,2024-12-06 05:19:00+00,2024-12-06 16:26:00+00,98221.3,99592.1,97550.0,98877.5,122814.427,12104968663.07,98563.08,0.38348779,667,668,0.006681,0.020791,0.650066,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.4166987646521119,0.978,1.1579396100041708,0.0150544610406577,-0.0088749516786657,0.19604,0.0230072983810239,0.0266410622303664,0.14,0.1328831693393949,0.0008381342152531,0.0513436096065143,0.9486563903934856,4.017978217631358e-06,0.7576796390037048,0.0255807883120076,0.0005959678470223,2026-04-24 09:31:24.260589+00
666,binance,btc,2024-12-07 04:29:00+00,2024-12-06 16:27:00+00,2024-12-07 04:29:00+00,98877.5,101988.8,98800.0,99289.4,119695.402,12039830608.96,100587.24,0.3832606,722,723,0.004166,0.03225,0.153475,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.4188022013784049,0.968,1.155845086644371,0.0032848683464472,-0.0021034367262929,0.19424,0.0218661920673671,0.025273930780273,0.15,0.2195948524054555,0.000829372867678,0.0518582986006893,0.9481417013993108,3.788352057978114e-06,0.7483817216070642,0.0268571187848096,0.0005619274866576,2026-04-24 09:31:24.260589+00
667,binance,btc,2024-12-08 00:23:00+00,2024-12-07 04:30:00+00,2024-12-08 00:23:00+00,99289.3,100497.5,98876.9,99851.3,74032.216,7379413686.06,99678.41,0.383208,1193,1194,0.00566,0.016322,0.601259,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.4105451334273932,0.954,1.151591662214552,0.0119454709873407,0.0082570679510116,0.19172,0.0208207098738992,0.0239769560073297,0.16,0.2976353671649099,0.000864300247275,0.0498654924089912,0.9501345075910088,3.956002148624991e-06,0.7349725994665188,0.0287484959265399,0.0005867805853529,2026-04-24 09:31:24.260589+00
668,binance,btc,2024-12-08 19:25:00+00,2024-12-08 00:24:00+00,2024-12-08 19:25:00+00,99851.3,100597.5,98709.4,99594.5,87286.237,8707864905.98,99762.18,0.38320111,1141,1142,-0.002572,0.018909,0.468778,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.4206611497852608,0.928,1.152329395486224,0.0136381095243861,-0.0101160163578676,0.18704,0.0197522597109236,0.0227611096074085,0.17,0.1678718304484189,0.0008217060807952,0.0523172201859073,0.9476827798140924,3.989624499027788e-06,0.70889017256612,0.0326094553067655,0.0005917647449872,2026-04-24 09:31:24.260589+00
669,binance,btc,2024-12-09 09:20:00+00,2024-12-08 19:26:00+00,2024-12-09 09:20:00+00,99594.5,101457.9,98374.3,98813.0,104150.681,10379616745.87,99659.61,0.38359211,834,835,-0.007847,0.030962,0.142269,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.462816462302195,0.9,1.1599727778238669,0.0535046446565145,-0.0421553125169341,0.182,0.0187386388865093,0.0217363111178198,0.18,0.051084647403577,0.000665648914338,0.0638094528569333,0.9361905471430668,4.8696833359020905e-06,0.6791786991753931,0.0373268873441294,0.0007222066477652,2026-04-24 09:31:24.260589+00
670,binance,btc,2024-12-09 19:01:00+00,2024-12-09 09:21:00+00,2024-12-09 19:01:00+00,98813.0,100481.3,97370.0,97558.2,136727.007,13480290586.84,98592.74,0.38448521,580,581,-0.012699,0.031487,0.060489,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.5464045117251328,0.878,1.182040488921592,0.101411607693546,-0.0835880494229378,0.17804,0.0177770337398313,0.0210131737716098,0.19,-0.0540238173367806,0.0004383639665917,0.0938100081242367,0.9061899918757632,6.187693553128815e-06,0.6547534606063192,0.0414871193016958,0.0009174982540817,2026-04-24 09:31:24.260589+00
