,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,vwap,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
2913,binance,btc,2024-06-21 19:06:00+00,2024-06-21 17:11:00+00,2024-06-21 19:06:00+00,63871.3,64195.0,63444.6,64067.8,15724.449,1003352556.16,63808.44,115,116,0.003076,0.011749,0.83049,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0639999999978667,-0.8645639880034602,0.548,1.1958901449606154,0.1014993953693548,0.1012903837073344,0.11864,0.0035338063207157,0.0042260442727324,0.13,0.0434463311494451,8.935357574896184e-05,0.33689097431317,0.66310902568683,6.190410148659198e-06,0.2669798507611425,0.1839217274195042,0.000917900697934,2026-04-24 09:30:05.518293+00
2914,binance,btc,2024-06-21 21:26:00+00,2024-06-21 19:07:00+00,2024-06-21 21:26:00+00,64067.7,64448.9,63801.0,63815.3,15821.988,1014824717.94,64140.15,139,140,-0.00394,0.010113,0.022071,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0373333333320889,-0.8547391171055992,0.528,1.2525582364128274,0.0097846126361537,0.0098248708978609,0.11504,0.0033524630350083,0.004199155312025,0.14,-0.0608983019654993,9.38521916865918e-05,0.3260062215318827,0.6739937784681173,3.913490581719799e-06,0.2478708885604298,0.1994077568486684,0.0005804786222283,2026-04-24 09:30:05.518293+00
2915,binance,btc,2024-06-22 03:31:00+00,2024-06-21 21:27:00+00,2024-06-22 03:31:00+00,63815.3,64315.2,63815.2,64295.5,15618.721,1001702956.2,64134.76,364,365,0.007525,0.007835,0.9606,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1493333333283555,-0.664753266694188,0.388,1.0042647571581018,0.1799946900948618,0.1899858504114112,0.08984,0.0039667511795244,0.0039836685104382,0.15,0.0451915282310505,0.000242621247183,0.1575948378568822,0.8424051621431177,9.165760372263e-06,0.1406381257341341,0.3340330732481797,0.0013584839318446,2026-04-24 09:30:05.518293+00
2916,binance,btc,2024-06-22 08:08:00+00,2024-06-22 03:32:00+00,2024-06-22 08:08:00+00,64295.5,64520.0,64218.8,64363.3,17278.055,1112277571.51,64375.16,276,277,0.001055,0.004685,0.479748,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2826666666572445,-0.4748263460142467,0.288,1.000349136188634,0.1715732107215463,0.1899269206799412,0.07184,0.0037779206719632,0.0037792397808225,0.16,0.1406723754079455,0.0006268778803257,0.0674920244386763,0.9325079755613236,8.787830122403758e-06,0.0902981447029198,0.4526423818569107,0.0013025422624297,2026-04-24 09:30:05.518293+00
2917,binance,btc,2024-06-22 14:32:00+00,2024-06-22 08:09:00+00,2024-06-22 14:32:00+00,64363.3,64390.3,64184.8,64309.5,15584.002,1001777432.89,64282.42,383,384,-0.000836,0.003193,0.606813,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.32743608064983,0.202,1.0030663988547963,0.1275546781065694,0.1473902653644166,0.05636,0.0035840502428513,0.0035950404707181,0.17,0.0266051378671509,0.0013090020018707,0.0334778691962777,0.9665221308037224,7.051757642290931e-06,0.0606539033156521,0.5597136492671929,0.0010454868225,2026-04-24 09:30:05.518293+00
2918,binance,btc,2024-06-22 22:33:00+00,2024-06-22 14:33:00+00,2024-06-22 22:33:00+00,64309.6,64340.6,64200.2,64282.8,9358.375,601420679.15,64265.5,480,481,-0.000417,0.002183,0.588319,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.2053685489335999,0.118,1.0038096583206728,0.1011955848623104,0.12206753171623,0.04124,0.0034001286047669,0.0034130820333784,0.18,-0.0760553759195641,0.0024072917018482,0.0184665110467614,0.9815334889532386,6.181013787142584e-06,0.0406990535714664,0.6592603884513855,0.0009165086940071,2026-04-24 09:30:05.518293+00
2919,binance,btc,2024-06-23 06:34:00+00,2024-06-22 22:34:00+00,2024-06-23 06:34:00+00,64282.9,64500.0,64238.4,64347.1,14252.023,917476550.75,64375.18,480,481,0.000999,0.00407,0.41552,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.0721416987804995,0.068,0.9990225736272536,0.1060092758732293,0.1332268501531004,0.03224,0.0032411017583755,0.0032379339199423,0.19,0.0315501616723922,0.0046756126745634,0.009572033150968,0.990427966849032,6.331585037787717e-06,0.0319843974895332,0.7130001627522816,0.0009388142868652,2026-04-24 09:30:05.518293+00
2920,binance,btc,2024-06-23 14:35:00+00,2024-06-23 06:35:00+00,2024-06-23 14:35:00+00,64347.1,64414.0,64161.9,64245.3,14660.601,942750815.88,64305.06,480,481,-0.001582,0.003918,0.330821,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,0.0100843739676449,0.048,1.012206225323634,0.0635777542954606,0.0822260727481444,0.02864,0.003074779105453,0.0031123106532551,0.01,-0.0716048544948469,0.0070365341556378,0.0063658464882595,0.9929634658443622,5.121227765228555e-06,0.0290290358363407,0.7330201492388575,0.0007594842288596,2026-04-24 09:30:05.518293+00
2921,binance,btc,2024-06-23 18:12:00+00,2024-06-23 14:36:00+00,2024-06-23 18:12:00+00,64245.3,64266.6,63888.0,64063.2,15035.869,963451887.63,64076.9,216,217,-0.002834,0.005893,0.462758,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,0.0207669810848969,0.042,1.057946299820817,0.0082867670873996,0.010682607117252,0.02756,0.0029169915825379,0.0030860205571491,0.02,-0.1644443690453622,0.0074197309052127,0.0060367472462063,0.9925802690947872,3.884291150399857e-06,0.0281952879701425,0.7388500060842489,0.0005761500195219,2026-04-24 09:30:05.518293+00
2922,binance,btc,2024-06-23 22:00:00+00,2024-06-23 18:13:00+00,2024-06-23 22:00:00+00,64063.2,64166.4,63508.0,63770.1,15098.266,963004381.61,63782.45,227,228,-0.004575,0.010277,0.398086,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.0683405841885151,0.078,1.1806121871524615,0.0738391028519484,-0.0891075652734121,0.03404,0.0027673011949077,0.0032671096342908,0.03,-0.247999932140826,0.004764897719886,0.0093935217932259,0.990606478206774,5.390837112872052e-06,0.0335692232814825,0.7026606543447315,0.0007994358701684,2026-04-24 09:30:05.518293+00
2923,binance,btc,2024-06-24 00:00:00+00,2024-06-23 22:01:00+00,2024-06-24 00:00:00+00,63770.0,63787.9,63135.1,63239.7,15567.177,987423412.37,63429.83,119,120,-0.008316,0.010237,0.160233,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.0559999999981333,-0.3275500375726833,0.458,1.5511250414439526,0.2672827721014761,-0.2592094533841682,0.10244,0.0026252924242841,0.0040721569755327,0.04,-0.3231999389267435,0.0013082573406011,0.0334963106764202,0.9665036893235798,1.4181102058043876e-05,0.1884673252138194,0.261149993915751,0.0021002715780483,2026-04-24 09:30:05.518293+00
2924,binance,btc,2024-06-24 00:53:00+00,2024-06-24 00:01:00+00,2024-06-24 00:53:00+00,63239.7,63306.7,62882.0,63067.1,15430.407,973757169.54,63106.38,52,53,-0.002729,0.006716,0.435837,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.1653333333278222,-0.5915519969572886,0.376,1.5894674256424646,0.2646067924490908,-0.2640019593846052,0.08768,0.0024905710754169,0.0039586817545692,0.05,-0.3908799450340692,0.0003498136899372,0.1148388360070558,0.8851611639929441,1.399262671248033e-05,0.1335417225332124,0.3475105378072555,0.0020724151693517,2026-04-24 09:30:05.518293+00
2925,binance,btc,2024-06-24 02:54:00+00,2024-06-24 00:54:00+00,2024-06-24 02:54:00+00,63067.0,63357.0,62885.0,62911.5,15383.48,971034905.82,63121.93,120,121,-0.002466,0.007484,0.056144,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.239999999992,-0.8496541473098296,0.32,1.6234879419489516,0.251032411908728,-0.258102150352541,0.0776,0.0023627631818557,0.0038359176977725,0.06,-0.4517919505306623,9.626872965463276e-05,0.3204446197831953,0.6795553802168047,1.3074444756113949e-05,0.1043312231190013,0.41338242108267,0.001936686985392,2026-04-24 09:30:05.518293+00
2926,binance,btc,2024-06-24 04:15:00+00,2024-06-24 02:55:00+00,2024-06-24 04:15:00+00,62911.5,63065.2,62626.0,62687.5,15602.359,979857131.23,62801.86,80,81,-0.003561,0.006981,0.140027,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3582398537431798,-1.1240085174915588,0.306,1.6996867976049206,0.2654788774626038,-0.2743543701817292,0.07508,0.0022415139678752,0.0038098718678132,0.07,-0.5066127554775961,2.4421003206965853e-05,0.650228234364247,0.3497717656357529,1.405377287002096e-05,0.0979688042975539,0.4304537760607709,0.0020814526604605,2026-04-24 09:30:05.518293+00
2927,binance,btc,2024-06-24 05:38:00+00,2024-06-24 04:16:00+00,2024-06-24 05:38:00+00,62687.6,62931.7,62400.0,62437.0,15678.35,982003083.03,62634.34,82,83,-0.003998,0.008482,0.069588,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.5634552367031773,-1.4140259841707066,0.32,1.800965348310107,0.2824836553651161,-0.2900174666791477,0.0776,0.0021264868636701,0.0038297293352031,0.08,-0.5559514799298365,5.728048570137078e-06,0.8879658869419874,0.1120341130580126,1.5300928819979316e-05,0.1043312231190013,0.41338242108267,0.0022657486552945,2026-04-24 09:30:05.518293+00
2928,binance,btc,2024-06-24 06:28:00+00,2024-06-24 05:39:00+00,2024-06-24 06:28:00+00,62437.0,62576.0,62125.4,62259.9,15553.752,969322320.56,62320.8,49,50,-0.002836,0.007217,0.298491,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.6239999999792001,-1.6775389436506014,0.282,1.8551896278716875,0.2514328087777748,-0.2635129594798948,0.07076,0.0020173625710877,0.0037425903030574,0.09,-0.6003563319368529,1.5339012179737558e-06,0.9673177436853108,0.0326822563146892,1.3100645464884591e-05,0.0878639148293012,0.4600851154444343,0.0019405605545627,2026-04-24 09:30:05.518293+00
2929,binance,btc,2024-06-24 08:09:00+00,2024-06-24 06:29:00+00,2024-06-24 08:09:00+00,62260.0,62576.3,62158.4,62396.3,15927.945,993512263.32,62375.42,100,101,0.002189,0.006712,0.569275,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-1.7910805547581832,0.196,1.7446345886142214,0.1032665994770287,-0.1135416111075817,0.05528,0.0020351154107939,0.0035505329119564,0.01,-0.4403206987431676,8.694511875615695e-07,0.9812089137254456,0.0187910862745544,6.24535076902864e-06,0.0589670134647917,0.5670929049654543,0.0009260396817853,2026-04-24 09:30:05.518293+00
2930,binance,btc,2024-06-24 08:59:00+00,2024-06-24 08:10:00+00,2024-06-24 08:59:00+00,62396.3,62955.3,62302.6,62710.6,15739.297,986737869.41,62692.63,49,50,0.005037,0.010461,0.625096,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-1.7239269943016604,0.114,1.3471062714542894,0.0583423549482262,0.0671535604565227,0.04052,0.0025004197585723,0.0033683312727517,0.02,-0.2962886288688509,1.216374082757666e-06,0.9739066501763708,0.026093349823629,4.988909474940271e-06,0.0399253339528137,0.6637386974043528,0.0007398756882048,2026-04-24 09:30:05.518293+00
2931,binance,btc,2024-06-24 09:30:00+00,2024-06-24 09:00:00+00,2024-06-24 09:30:00+00,62710.5,62850.0,61700.0,61845.2,19019.188,1183968187.03,62251.25,30,31,-0.013798,0.018338,0.126261,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-1.9543654334694749,0.928,2.2905047830182794,0.3165849226216207,-0.2304384391678142,0.18704,0.0023721064630731,0.005433321428548,0.03,-0.3666597659819658,3.8430568296376905e-07,0.9916061538283656,0.0083938461716344,1.814539891937573e-05,0.70889017256612,0.0326094553067655,0.0026858317245439,2026-04-24 09:30:05.518293+00
2932,binance,btc,2024-06-24 09:36:00+00,2024-06-24 09:31:00+00,2024-06-24 09:36:00+00,61845.1,61858.9,60580.0,61081.9,22547.169,1380513918.72,61227.82,5,6,-0.012341,0.020679,0.392447,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.350591297630164,0.998,2.879564274224576,0.6291386519957775,-0.396225864160689,0.19964,0.0022503777827151,0.0064801077545716,0.04,-0.4299937893837692,5.3000921266861876e-08,0.9988339382461068,0.0011660617538932,8.658418953363593e-05,0.7755640142690734,0.023202938145644,0.0126882842910932,2026-04-24 09:30:05.518293+00
2933,binance,btc,2024-06-24 09:48:00+00,2024-06-24 09:37:00+00,2024-06-24 09:48:00+00,61081.9,61424.0,60500.0,61301.9,16534.811,1010300480.69,61101.42,11,12,0.003602,0.015127,0.867857,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.4940424324118378,0.986,2.5416283966953195,0.2107514147807192,-0.143451134781674,0.19748,0.0024187523833775,0.0061475699963297,0.05,-0.2869944104453923,2.5869214930367616e-08,0.999430517103022,0.000569482896978,1.0689446457561203e-05,0.7649478037637647,0.0246024284027394,0.0015839585712334,2026-04-24 09:30:05.518293+00
2934,binance,btc,2024-06-24 10:35:00+00,2024-06-24 09:49:00+00,2024-06-24 10:35:00+00,61302.6,61550.0,61172.3,61204.3,16317.533,1001467802.31,61373.73,46,47,-0.001604,0.006161,0.084723,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.5610847621314203,0.972,2.551096605328068,0.0919546863313199,-0.0670423297195825,0.19496,0.0022946299882301,0.0058538230285676,0.06,-0.3582949694008531,1.8501318647511842e-08,0.9995926473339288,0.0004073526660712,5.90192215998288e-06,0.7521291114395701,0.0263393196252833,0.0008751615036624,2026-04-24 09:30:05.518293+00
2935,binance,btc,2024-06-24 11:49:00+00,2024-06-24 10:36:00+00,2024-06-24 11:49:00+00,61204.3,61273.9,60811.5,61105.8,16417.447,1002512805.65,61063.87,73,74,-0.001609,0.007555,0.636462,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.5729167685155416,0.948,2.5618037223249384,0.0152270128112813,-0.0118320063841212,0.19064,0.0021768771450398,0.0055767322293874,0.07,-0.4224654724607678,1.7438527401531637e-08,0.9996160383491572,0.0003839616508427,4.0214462457906e-06,0.7290879223493065,0.0295981041791391,0.0005964819385982,2026-04-24 09:30:05.518293+00
2936,binance,btc,2024-06-24 13:17:00+00,2024-06-24 11:50:00+00,2024-06-24 13:17:00+00,61105.8,61487.5,60989.4,61008.3,16343.088,1000832517.02,61238.89,87,88,-0.001596,0.008151,0.037944,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.5468604417208365,0.908,2.5734467390986677,0.0315988011856647,0.0260563267947051,0.18344,0.0020651669894071,0.0053145975119287,0.08,-0.480218925214691,1.9865083814795002e-08,0.999562633775065,0.0004373662249349,4.364485004497615e-06,0.6878313305828405,0.0359158458827617,0.0006473305262265,2026-04-24 09:30:05.518293+00
2937,binance,btc,2024-06-24 14:15:00+00,2024-06-24 13:18:00+00,2024-06-24 14:15:00+00,61008.4,61677.0,60906.8,61333.3,16570.634,1017258879.23,61389.26,57,58,0.005325,0.012624,0.553752,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.377127174769663,0.856,1.95350511553556,0.1938162834882864,0.1697332669511735,0.17408,0.0025809349870552,0.0050418698954276,0.09,-0.3321970326932218,4.6415335759473934e-08,0.9989786783115052,0.0010213216884948,9.82158145577129e-06,0.6294831119673948,0.0460888270372796,0.0014555445496598,2026-04-24 09:30:05.518293+00
2938,binance,btc,2024-06-24 15:50:00+00,2024-06-24 14:16:00+00,2024-06-24 15:50:00+00,61333.2,61448.0,60858.9,60893.3,16742.247,1024378573.73,61185.25,94,95,-0.007172,0.009605,0.058394,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.3316011237292384,0.906,2.16352338606484,0.0540798552214145,0.0455260510404245,0.18308,0.0024484899155735,0.0052973654092395,0.1,-0.3989773294238997,5.828006869427689e-08,0.9987179417688702,0.0012820582311298,4.883708893470419e-06,0.6856801139382539,0.0362637163746483,0.0007242852354495,2026-04-24 09:30:05.518293+00
2939,binance,btc,2024-06-24 16:36:00+00,2024-06-24 15:51:00+00,2024-06-24 16:36:00+00,60893.4,61018.6,60628.6,60802.4,16491.539,1002633494.38,60796.84,45,46,-0.001494,0.006405,0.445641,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.27370714242291,0.862,2.173061230284755,0.0651007305568635,0.0578939813063286,0.17516,0.0023228414883497,0.0050476769997358,0.11,-0.4590795964815097,7.784580778964445e-08,0.9982882668982138,0.0017117331017861,5.160373963228627e-06,0.6364525402815664,0.0447877030497867,0.0007652852441697,2026-04-24 09:30:05.518293+00
2940,binance,btc,2024-06-24 16:53:00+00,2024-06-24 16:37:00+00,2024-06-24 16:53:00+00,60802.5,60802.5,60006.0,60097.4,19691.568,1188921039.27,60377.16,16,17,-0.011597,0.0131,0.114752,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.363678617061668,0.978,2.742846810876502,0.1190826839997496,-0.0899714746387583,0.19604,0.0022036409240161,0.0060442497550393,0.12,-0.5131716368333588,4.9643759958289266e-08,0.9989077177501878,0.0010922822498122,6.759285699074601e-06,0.7576796390037048,0.0255807883120076,0.0010021683756322,2026-04-24 09:30:05.518293+00
2941,binance,btc,2024-06-24 17:11:00+00,2024-06-24 16:54:00+00,2024-06-24 17:11:00+00,60097.4,60465.9,59807.0,59902.9,18484.996,1111620468.26,60136.37,17,18,-0.003236,0.010964,0.145546,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.419146418525409,0.97,2.7863328966709378,0.0697902651784843,-0.0554678014637413,0.1946,0.0020905573395147,0.0058249889661,0.13,-0.5618544731500229,3.761992035201951e-08,0.9991720521456656,0.0008279478543341,5.282801800660803e-06,0.7502601055951177,0.0265969935768658,0.0007834272066843,2026-04-24 09:30:05.518293+00
2942,binance,btc,2024-06-24 17:35:00+00,2024-06-24 17:12:00+00,2024-06-24 17:35:00+00,59902.9,60537.5,59835.8,60296.6,16956.072,1019492521.38,60125.51,23,24,0.006572,0.011714,0.656691,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.309729977019529,0.946,1.926889135785629,0.1293519609944122,0.1094164415058802,0.19028,0.0028678710405026,0.0055260697434676,0.14,-0.4056690258350206,6.501486179975202e-08,0.9985700001054018,0.0014299998945982,7.1154127955041045e-06,0.7271082163411294,0.0298866798036362,0.001054914385821,2026-04-24 09:30:05.518293+00
2943,binance,btc,2024-06-24 18:19:00+00,2024-06-24 17:36:00+00,2024-06-24 18:19:00+00,60296.7,60415.1,59700.0,60125.1,17251.714,1036782486.63,60097.36,43,44,-0.002846,0.01186,0.594462,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.225295451749484,0.91,1.95512237235476,0.0954252668304916,0.0844345252700455,0.1838,0.0027207013570876,0.0053193042872501,0.15,-0.4651021232515185,9.916533216165752e-08,0.9978204985886489,0.0021795014113512,6.005230784607151e-06,0.6899744811276125,0.0355711892726361,0.0008904669859476,2026-04-24 09:30:05.518293+00
2944,binance,btc,2024-06-24 19:36:00+00,2024-06-24 18:20:00+00,2024-06-24 19:36:00+00,60125.1,60482.3,59908.1,60112.3,16775.979,1010602113.47,60241.02,76,77,-0.000213,0.00955,0.355625,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.1243284110217866,0.854,1.955296378074148,0.1078739062840757,0.100967040727697,0.17372,0.0025810839364523,0.0050467842679803,0.16,-0.5185919109263667,1.642884324559304e-07,0.9963943535989926,0.0036056464010074,6.39089102035136e-06,0.6271477663131956,0.0465304745147314,0.0009475995908764,2026-04-24 09:30:05.518293+00
2945,binance,btc,2024-06-24 19:58:00+00,2024-06-24 19:37:00+00,2024-06-24 19:58:00+00,60112.4,60140.0,59144.5,59242.5,17575.004,1046448460.45,59541.86,21,22,-0.014471,0.016561,0.098443,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.1952733141559917,0.998,2.714096176128674,0.0978237521863617,-0.0709449031342046,0.19964,0.0024486312213788,0.0066458209061032,0.17,-0.5667327198337301,1.152264302199976e-07,0.9974683939790152,0.0025316060209848,6.077681197214828e-06,0.7755640142690734,0.023202938145644,0.0009012004538074,2026-04-24 09:30:05.518293+00
2946,binance,btc,2024-06-24 20:28:00+00,2024-06-24 19:59:00+00,2024-06-24 20:28:00+00,59242.0,59646.4,59001.0,59057.1,17607.602,1044533607.64,59322.88,29,30,-0.003121,0.010894,0.086923,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.23698074067563,0.988,2.747431912147876,0.0543471150876455,-0.0417074265196388,0.19784,0.0023229755428071,0.0063822174121905,0.18,-0.610059447850357,9.353746395292885e-08,0.9979439361651942,0.0020560638348057,4.8902393208152215e-06,0.7667410642285427,0.0243635943152778,0.0007252530418759,2026-04-24 09:30:05.518293+00
2947,binance,btc,2024-06-24 20:36:00+00,2024-06-24 20:29:00+00,2024-06-24 20:36:00+00,59057.1,59288.6,58218.0,59264.2,17622.169,1037053903.76,58849.39,7,8,0.003507,0.018128,0.977209,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-2.1779623467342684,0.974,2.455093844636523,0.072106272187174,0.0590183939413617,0.19532,0.0024661797882758,0.0060547030634723,0.19,-0.4490535030653213,1.2564418425362217e-07,0.997240140230994,0.0027598597690061,5.344332077496353e-06,0.753988716448948,0.0260840751463829,0.0007925448203905,2026-04-24 09:30:05.518293+00
2948,binance,btc,2024-06-24 21:32:00+00,2024-06-24 20:37:00+00,2024-06-24 21:32:00+00,59264.2,59981.9,59076.0,59904.7,17124.552,1018854501.98,59496.71,55,56,0.010808,0.015286,0.914781,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6666666666444444,-1.9706010152422455,0.954,1.391931656187059,0.2384483628157206,0.2073613314920226,0.19172,0.0041266361794751,0.0057439956709715,0.2,-0.3041481527587891,3.543412409793704e-07,0.9922555565241564,0.0077444434758435,1.227715348329075e-05,0.7349725994665188,0.0287484959265399,0.0018187994445812,2026-04-24 09:30:05.518293+00
2949,binance,btc,2024-06-24 23:40:00+00,2024-06-24 21:33:00+00,2024-06-24 23:40:00+00,59904.8,60314.3,59810.7,60294.1,16746.047,1005854104.78,60065.17,127,128,0.006499,0.008407,0.959889,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.6150438853730483,-1.7154944494323263,0.924,1.2332390268523998,0.2770383613598249,0.2551065658099194,0.18632,0.0044186345997412,0.0054492327571251,0.21,-0.1737333374829102,1.2687561892791605e-06,0.9728135101860048,0.0271864898139952,1.4889964680841923e-05,0.7047456979980912,0.0332463088394741,0.0022050267148757,2026-04-24 09:30:05.518293+00
